transaction_id,user_id,date,month,category,amount,income
476,48,2024-01-08,2024-01,Health,1282.52,50729.0
477,47,2023-06-05,2023-06,Entertainment,877.87,51130.77
478,36,2024-10-31,2024-10,Education,4438.83,47262.4
479,4,2023-03-31,2023-03,Education,1170.37,38114.93
480,31,2023-04-18,2023-04,Bills,1316.47,72516.34
481,7,2023-11-08,2023-11,Other,803.74,38522.84
482,36,2023-03-25,2023-03,Bills,2675.96,100599.25
483,1,2023-06-21,2023-06,Entertainment,208.61,83315.14
484,13,2025-06-05,2025-06,Education,4008.92,71517.52
485,28,2023-01-26,2023-01,Other,251.44,81098.1
486,42,2024-08-06,2024-08,Food,638.96,75663.71
487,27,2023-10-20,2023-10,Education,2161.33,93195.81
488,36,2023-03-01,2023-03,Health,2751.41,100953.0
489,19,2024-11-06,2024-11,Education,1323.37,62394.48
490,5,2024-11-17,2024-11,Shopping,858.66,106925.96
491,33,2024-09-22,2024-09,Other,558.59,37844.6
492,37,2024-10-16,2024-10,Shopping,844.69,40618.62
493,11,2024-10-11,2024-10,Food,279.82,83201.55
494,25,2025-02-08,2025-02,Education,2009.97,79704.69
495,18,2025-04-14,2025-04,Food,409.9,64579.09
496,41,2025-01-22,2025-01,Travel,58.7,54109.0
497,46,2024-06-14,2024-06,Education,3817.71,53722.71
498,32,2023-06-16,2023-06,Shopping,2363.34,46489.54
499,37,2023-12-19,2023-12,Other,615.96,60118.79
500,33,2025-06-09,2025-06,Shopping,1161.97,81715.58
501,13,2024-07-14,2024-07,Food,682.3,86960.26
502,44,2024-06-22,2024-06,Entertainment,1014.23,47114.74
503,8,2024-07-15,2024-07,Education,4240.73,43082.92
504,3,2023-12-08,2023-12,Health,2744.05,119413.94
505,2,2024-09-05,2024-09,Bills,3010.03,93065.05
506,30,2023-04-26,2023-04,Other,107.14,76229.68
507,36,2024-03-28,2024-03,Health,866.15,89000.49
508,16,2024-09-09,2024-09,Health,567.37,65037.09
509,16,2023-01-12,2023-01,Education,2411.64,86491.17
510,20,2024-05-29,2024-05,Entertainment,1401.69,43464.21
511,28,2024-09-18,2024-09,Education,1338.29,119248.35
512,40,2023-09-05,2023-09,Entertainment,878.94,104203.33
513,21,2023-03-25,2023-03,Travel,392.97,28912.44
514,39,2025-03-10,2025-03,Other,171.33,102606.76
515,38,2024-05-14,2024-05,Food,596.12,23616.04
516,33,2024-10-24,2024-10,Food,284.18,56013.64
517,21,2025-02-08,2025-02,Health,3760.44,75380.22
518,11,2025-04-14,2025-04,Bills,2286.42,64720.25
519,4,2024-04-10,2024-04,Travel,333.62,111939.2
520,43,2023-05-23,2023-05,Food,794.51,105142.5
521,42,2023-01-12,2023-01,Food,751.42,31636.64
522,18,2024-03-04,2024-03,Bills,2212.8,107797.43
523,30,2024-04-06,2024-04,Bills,4126.66,99003.04
524,14,2023-03-14,2023-03,Food,325.77,22289.38
525,27,2023-05-10,2023-05,Shopping,826.12,115732.29
526,18,2025-02-06,2025-02,Bills,4697.29,77516.34
527,33,2023-06-13,2023-06,Shopping,1897.84,33919.8
528,16,2025-04-01,2025-04,Other,837.87,51753.14
529,35,2023-01-25,2023-01,Travel,416.47,32176.19
530,21,2024-06-20,2024-06,Bills,1546.48,27996.54
531,12,2025-03-10,2025-03,Other,165.93,79429.08
532,31,2025-04-25,2025-04,Entertainment,1332.74,47775.26
533,6,2024-11-02,2024-11,Health,1020.95,81958.8
534,23,2024-04-11,2024-04,Shopping,1282.09,76444.11
535,34,2025-02-16,2025-02,Travel,166.47,68460.16
536,50,2023-09-10,2023-09,Shopping,1934.59,49735.5
537,23,2023-03-24,2023-03,Entertainment,380.4,27462.98
538,28,2023-07-09,2023-07,Travel,195.96,37776.64
539,16,2025-02-02,2025-02,Food,532.64,83318.96
540,40,2025-02-23,2025-02,Entertainment,464.07,42080.26
541,29,2025-03-30,2025-03,Education,4106.48,104801.59
542,50,2023-03-04,2023-03,Education,4856.51,60479.84
543,35,2024-06-02,2024-06,Bills,2864.77,68163.48
544,7,2025-01-10,2025-01,Travel,262.89,116382.23
545,2,2024-07-27,2024-07,Bills,2666.05,21919.23
546,15,2024-10-22,2024-10,Travel,468.16,33710.97
547,39,2023-03-06,2023-03,Entertainment,586.73,103430.34
548,45,2023-08-01,2023-08,Travel,159.37,26461.67
549,32,2023-06-13,2023-06,Food,359.99,46585.11
550,11,2024-12-03,2024-12,Health,2097.47,46601.93
551,26,2024-05-24,2024-05,Education,1325.27,52467.59
552,18,2025-01-13,2025-01,Health,3280.61,81408.13
553,29,2024-02-26,2024-02,Travel,265.82,115622.22
554,49,2023-04-15,2023-04,Health,588.17,85869.21
555,41,2023-05-09,2023-05,Food,666.22,27641.69
556,33,2023-01-10,2023-01,Education,5616.75,45305.84
557,40,2025-02-27,2025-02,Other,833.88,69545.21
558,8,2024-12-26,2024-12,Travel,400.17,81393.36
559,23,2025-05-05,2025-05,Education,5353.53,30569.35
560,44,2024-03-24,2024-03,Health,1884.44,24783.08
561,8,2024-05-19,2024-05,Other,758.9,85903.55
562,24,2024-04-27,2024-04,Shopping,233.9,115650.14
563,21,2023-08-20,2023-08,Education,2442.88,49653.56
564,11,2024-03-11,2024-03,Shopping,2369.03,86137.06
565,28,2024-07-16,2024-07,Entertainment,385.05,29839.56
566,30,2023-12-18,2023-12,Other,115.28,62429.69
567,47,2024-01-03,2024-01,Other,969.47,49544.48
568,40,2023-11-25,2023-11,Education,2600.67,40568.73
569,49,2025-03-14,2025-03,Entertainment,980.27,97463.38
570,41,2023-08-05,2023-08,Health,2215.15,24195.12
571,50,2025-02-16,2025-02,Bills,4094.21,49282.2
572,40,2025-02-08,2025-02,Travel,381.03,78242.27
573,31,2023-10-15,2023-10,Entertainment,982.27,35663.84
574,10,2025-02-21,2025-02,Other,155.27,79853.16
575,9,2024-10-26,2024-10,Bills,2191.97,75009.19
576,25,2024-09-17,2024-09,Other,945.92,44069.27
577,21,2023-06-21,2023-06,Education,1586.09,108692.49
578,21,2023-05-02,2023-05,Health,3300.6,106137.0
579,49,2025-02-18,2025-02,Food,743.25,45224.1
580,13,2024-10-22,2024-10,Other,979.48,94819.19
581,46,2024-10-08,2024-10,Health,886.26,25385.82
582,22,2024-10-23,2024-10,Shopping,2957.08,113738.81
583,29,2025-02-19,2025-02,Other,206.57,33172.88
584,15,2024-03-11,2024-03,Bills,4180.03,41351.14
585,23,2023-03-29,2023-03,Health,1501.06,61341.64
586,37,2024-12-01,2024-12,Entertainment,1153.62,81194.05
587,19,2023-01-23,2023-01,Health,2817.76,107332.29
588,47,2023-10-08,2023-10,Entertainment,1177.51,36007.16
589,42,2023-07-05,2023-07,Entertainment,162.6,44667.89
590,5,2024-05-29,2024-05,Food,794.27,29917.81
591,32,2025-04-11,2025-04,Bills,4100.32,40403.56
592,10,2024-02-09,2024-02,Travel,453.19,81598.55
593,27,2023-03-07,2023-03,Bills,2099.23,98379.18
594,36,2024-08-20,2024-08,Education,5164.26,103996.4
595,12,2023-07-28,2023-07,Other,60.48,94954.55
596,20,2024-08-09,2024-08,Bills,3903.19,104197.04
597,6,2025-04-03,2025-04,Other,526.95,32471.41
598,47,2024-01-16,2024-01,Other,661.2,98039.98
599,35,2023-06-03,2023-06,Other,421.95,61262.18
600,40,2025-05-20,2025-05,Food,102.25,81958.93
601,4,2023-07-07,2023-07,Travel,486.81,29299.06
602,7,2024-05-30,2024-05,Entertainment,838.65,92340.48
603,37,2023-12-02,2023-12,Bills,1514.47,90294.34
604,24,2023-06-11,2023-06,Education,3796.53,80214.56
605,19,2025-03-27,2025-03,Bills,3364.21,34899.97
606,24,2023-04-19,2023-04,Entertainment,1157.0,118196.92
607,31,2025-05-17,2025-05,Health,2165.62,64019.9
608,36,2023-12-16,2023-12,Other,361.78,63401.94
609,18,2025-04-10,2025-04,Health,1038.33,79822.53
610,47,2025-04-04,2025-04,Education,5632.12,84256.52
611,17,2023-07-17,2023-07,Health,2617.47,98565.16
612,27,2024-02-03,2024-02,Health,1757.64,103980.23
613,11,2025-05-20,2025-05,Other,593.28,78776.94
614,10,2023-02-19,2023-02,Entertainment,373.15,90025.2
615,30,2023-09-11,2023-09,Entertainment,941.75,89767.06
616,45,2024-07-16,2024-07,Entertainment,1419.92,45929.68
617,46,2024-08-03,2024-08,Bills,4288.7,38610.14
618,49,2023-03-15,2023-03,Travel,565.54,90601.9
619,26,2023-09-17,2023-09,Bills,724.29,110391.33
620,35,2024-10-02,2024-10,Health,3164.81,20702.92
621,41,2023-07-01,2023-07,Travel,173.87,33134.94
622,31,2024-08-18,2024-08,Shopping,2039.47,115661.46
623,30,2024-02-12,2024-02,Bills,756.75,48218.71
624,28,2023-06-12,2023-06,Bills,1740.26,98712.66
625,10,2025-04-27,2025-04,Other,402.65,62888.69
626,25,2023-07-24,2023-07,Entertainment,511.99,35638.18
627,36,2024-11-26,2024-11,Entertainment,212.78,81969.94
628,43,2024-03-16,2024-03,Travel,240.26,51518.95
629,27,2024-06-02,2024-06,Bills,888.91,43678.43
630,32,2025-01-29,2025-01,Entertainment,890.23,32798.82
631,48,2023-07-18,2023-07,Bills,2270.52,102786.84
632,14,2023-11-09,2023-11,Health,2079.03,117955.08
633,5,2023-05-11,2023-05,Shopping,2230.44,39119.07
634,49,2024-01-06,2024-01,Entertainment,1462.21,80852.73
635,41,2023-06-10,2023-06,Food,205.87,42531.69
636,42,2023-11-23,2023-11,Shopping,2114.51,74510.55
637,24,2024-07-26,2024-07,Entertainment,457.0,60397.79
638,43,2024-11-11,2024-11,Food,654.19,74883.87
639,34,2024-05-08,2024-05,Food,420.81,68469.63
640,21,2024-05-31,2024-05,Entertainment,1426.69,104997.54
641,2,2025-04-21,2025-04,Shopping,1494.43,61176.55
642,39,2023-03-27,2023-03,Other,326.06,98697.01
643,38,2024-07-24,2024-07,Travel,302.58,25195.66
644,49,2023-02-01,2023-02,Food,281.03,36470.64
645,4,2025-05-27,2025-05,Entertainment,1168.05,21794.57
646,40,2023-08-01,2023-08,Other,676.65,36161.98
647,14,2024-01-16,2024-01,Other,478.68,118498.97
648,26,2025-05-30,2025-05,Other,75.81,26520.46
649,3,2023-02-13,2023-02,Health,2247.07,69781.25
650,6,2024-11-09,2024-11,Shopping,2038.98,102210.32
651,50,2024-03-02,2024-03,Food,642.93,116447.67
652,12,2024-08-08,2024-08,Entertainment,276.95,55667.1
653,41,2023-06-13,2023-06,Other,312.62,51234.91
654,9,2024-07-12,2024-07,Travel,157.71,109695.79
655,18,2024-07-07,2024-07,Travel,296.18,75782.02
656,2,2025-02-13,2025-02,Education,3874.1,56310.07
657,27,2024-09-17,2024-09,Other,210.41,70705.11
658,28,2023-05-09,2023-05,Travel,68.36,56369.31
659,32,2025-06-10,2025-06,Food,674.26,51316.2
660,30,2024-01-01,2024-01,Shopping,433.7,108241.64
661,12,2025-03-24,2025-03,Shopping,1095.07,118841.6
662,45,2025-06-05,2025-06,Entertainment,315.29,92518.55
663,34,2023-09-17,2023-09,Travel,598.39,117978.25
664,27,2025-04-16,2025-04,Bills,3018.9,72739.96
665,25,2024-10-27,2024-10,Travel,93.67,93149.65
666,28,2024-04-21,2024-04,Education,2130.69,111820.8
667,6,2023-07-30,2023-07,Bills,3918.12,118806.56
668,2,2023-12-30,2023-12,Education,3025.96,55779.83
669,34,2023-05-11,2023-05,Other,885.83,72543.49
670,48,2023-10-04,2023-10,Other,157.3,28717.95
671,33,2024-11-05,2024-11,Entertainment,341.66,54794.14
672,47,2023-12-04,2023-12,Education,4618.54,85114.76
673,48,2025-06-14,2025-06,Entertainment,625.71,104144.76
674,11,2025-05-11,2025-05,Food,785.37,83414.21
675,20,2025-06-11,2025-06,Travel,421.9,52510.4
676,40,2023-09-05,2023-09,Bills,813.39,37488.14
677,9,2024-10-21,2024-10,Bills,1522.31,103704.11
678,23,2024-10-01,2024-10,Entertainment,1017.89,89415.06
679,25,2025-03-25,2025-03,Travel,217.92,41264.44
680,35,2023-11-09,2023-11,Shopping,1051.05,85316.28
681,14,2024-04-04,2024-04,Bills,1547.43,100739.6
682,13,2023-07-26,2023-07,Shopping,928.8,110719.5
683,27,2024-02-11,2024-02,Travel,142.99,58975.94
684,46,2024-07-03,2024-07,Shopping,834.85,58161.19
685,35,2024-10-20,2024-10,Food,783.76,31072.06
686,20,2025-05-30,2025-05,Education,731.14,93990.41
687,26,2024-09-05,2024-09,Other,316.04,105834.17
688,19,2024-09-13,2024-09,Other,915.23,95396.19
689,9,2023-10-11,2023-10,Entertainment,174.31,116281.04
690,9,2025-02-01,2025-02,Food,539.77,73267.59
691,19,2024-02-02,2024-02,Bills,1482.99,32024.72
692,36,2024-04-09,2024-04,Entertainment,476.56,21240.4
693,25,2024-10-15,2024-10,Entertainment,957.78,49723.78
694,14,2023-08-10,2023-08,Other,618.87,26449.13
695,28,2025-02-14,2025-02,Travel,532.49,53040.8
696,22,2024-09-23,2024-09,Bills,1333.99,27896.92
697,29,2023-03-03,2023-03,Entertainment,1222.68,23467.03
698,35,2025-02-17,2025-02,Bills,4979.47,105569.61
699,21,2023-11-21,2023-11,Education,1887.69,42022.53
700,44,2023-07-20,2023-07,Travel,550.29,86920.03
701,17,2024-04-26,2024-04,Bills,4455.41,77177.24
702,45,2023-12-09,2023-12,Shopping,1405.2,51694.66
703,12,2023-06-23,2023-06,Entertainment,1194.74,80192.34
704,26,2025-03-30,2025-03,Shopping,1441.46,80708.96
705,38,2025-02-26,2025-02,Travel,483.84,83960.56
706,7,2023-12-14,2023-12,Food,172.96,58451.13
707,45,2024-08-01,2024-08,Shopping,2026.23,115053.11
708,34,2023-12-13,2023-12,Entertainment,1153.85,70626.61
709,23,2023-09-19,2023-09,Entertainment,1353.5,20292.1
710,12,2023-09-19,2023-09,Other,93.37,34002.41
711,42,2024-03-24,2024-03,Travel,297.76,67297.13
712,35,2024-02-28,2024-02,Other,496.26,64746.81
713,20,2025-04-03,2025-04,Entertainment,947.67,73700.75
714,49,2023-10-29,2023-10,Education,772.23,103331.71
715,20,2025-06-10,2025-06,Entertainment,534.63,66285.2
716,49,2024-12-04,2024-12,Other,537.03,49348.88
717,41,2025-02-15,2025-02,Other,825.85,48456.23
718,17,2025-05-05,2025-05,Travel,342.38,107986.27
719,41,2024-07-04,2024-07,Food,445.48,90225.88
720,19,2023-11-29,2023-11,Education,5611.85,36520.39
721,40,2024-09-11,2024-09,Health,2973.47,108225.86
722,45,2023-09-25,2023-09,Entertainment,1060.72,49672.76
723,26,2023-04-13,2023-04,Food,767.82,92139.35
724,25,2025-05-08,2025-05,Travel,51.16,91757.21
725,47,2024-12-27,2024-12,Bills,682.51,107159.77
726,18,2023-11-20,2023-11,Food,368.69,65623.65
727,18,2024-04-29,2024-04,Entertainment,313.38,61894.78
728,20,2023-04-23,2023-04,Food,149.71,28018.0
729,15,2023-02-10,2023-02,Shopping,2836.83,86857.26
730,41,2023-07-21,2023-07,Other,393.82,79366.08
731,10,2023-07-29,2023-07,Other,181.93,31573.76
732,39,2024-06-23,2024-06,Entertainment,382.0,83787.71
733,2,2024-08-27,2024-08,Shopping,386.04,73396.75
734,40,2023-09-15,2023-09,Education,564.39,62203.43
735,35,2023-08-23,2023-08,Other,511.7,77719.99
736,26,2023-12-23,2023-12,Travel,117.65,75864.24
737,31,2023-10-06,2023-10,Other,825.89,26738.46
738,21,2024-03-13,2024-03,Health,3437.0,60389.79
739,45,2024-01-10,2024-01,Education,3483.94,106174.25
740,30,2023-07-07,2023-07,Health,1059.86,58423.96
741,3,2023-06-05,2023-06,Health,2401.21,95935.1
742,23,2023-12-26,2023-12,Travel,539.31,21230.97
743,36,2024-01-15,2024-01,Shopping,2127.53,57455.29
744,28,2023-01-07,2023-01,Health,741.86,109009.7
745,1,2024-07-12,2024-07,Education,1349.53,22544.78
746,18,2024-02-23,2024-02,Other,373.57,27171.19
747,11,2025-03-27,2025-03,Entertainment,286.7,104713.95
748,8,2024-11-18,2024-11,Education,1698.41,118803.6
749,1,2023-01-31,2023-01,Food,581.79,34055.3
750,5,2024-01-11,2024-01,Other,978.58,73191.27
751,45,2025-02-10,2025-02,Travel,104.62,40886.41
752,43,2024-03-23,2024-03,Health,1773.77,59543.43
753,6,2025-04-06,2025-04,Entertainment,348.53,68785.12
754,42,2024-04-29,2024-04,Health,3374.82,57039.7
755,37,2023-02-04,2023-02,Travel,538.62,80294.29
756,9,2024-01-04,2024-01,Education,985.11,80687.73
757,17,2023-04-19,2023-04,Food,779.52,97353.89
758,5,2023-06-14,2023-06,Other,503.98,73225.75
759,45,2025-05-03,2025-05,Education,1857.99,103854.92
760,3,2024-07-07,2024-07,Food,678.77,90901.37
761,49,2023-12-07,2023-12,Bills,2041.02,47024.77
762,44,2023-05-19,2023-05,Health,2319.29,54727.7
763,28,2023-10-07,2023-10,Other,999.73,35052.15
764,34,2023-05-19,2023-05,Other,246.94,98238.83
765,35,2025-02-02,2025-02,Food,310.34,52582.31
766,24,2025-01-31,2025-01,Bills,2576.5,93081.8
767,8,2023-10-11,2023-10,Entertainment,1300.95,91088.47
768,19,2023-03-05,2023-03,Shopping,1860.44,79912.06
769,45,2024-07-12,2024-07,Entertainment,1324.46,33065.23
770,11,2024-05-01,2024-05,Other,168.58,99421.07
771,20,2024-07-11,2024-07,Other,82.74,116960.77
772,19,2024-10-27,2024-10,Travel,589.54,68340.74
773,32,2024-08-04,2024-08,Food,512.11,57532.99
774,38,2024-08-09,2024-08,Bills,1414.5,96179.82
775,15,2024-12-15,2024-12,Shopping,2772.46,56226.81
776,17,2024-11-21,2024-11,Entertainment,1357.51,65597.93
777,28,2024-11-17,2024-11,Food,635.17,77352.9
778,45,2023-06-12,2023-06,Education,1602.61,30926.42
779,45,2025-04-28,2025-04,Travel,402.11,49843.49
780,8,2023-05-27,2023-05,Bills,1903.55,45604.76
781,5,2023-01-13,2023-01,Travel,584.34,42074.55
782,16,2023-04-24,2023-04,Other,503.0,88772.2
783,43,2025-04-14,2025-04,Travel,430.89,33443.51
784,21,2023-07-23,2023-07,Shopping,2452.42,47875.99
785,30,2023-02-26,2023-02,Other,803.72,119054.6
786,50,2023-09-21,2023-09,Entertainment,1492.78,28981.22
787,30,2024-10-08,2024-10,Entertainment,209.62,54178.24
788,37,2023-01-01,2023-01,Education,879.66,20566.58
789,8,2023-07-07,2023-07,Other,675.61,96611.59
790,36,2024-06-30,2024-06,Other,632.92,28860.47
791,9,2025-03-12,2025-03,Bills,849.42,60754.3
792,30,2023-12-24,2023-12,Other,340.83,74913.03
793,14,2023-07-07,2023-07,Shopping,1815.71,89775.63
794,45,2024-07-26,2024-07,Education,1055.18,106894.43
795,2,2024-10-18,2024-10,Bills,2752.81,99451.55
796,16,2023-12-24,2023-12,Shopping,340.63,27290.18
797,13,2023-07-03,2023-07,Travel,212.41,43238.43
798,39,2024-03-26,2024-03,Entertainment,1234.7,112922.81
799,27,2024-09-21,2024-09,Education,2268.23,67643.7
800,1,2023-08-21,2023-08,Health,1033.24,23366.92
801,19,2023-02-22,2023-02,Entertainment,711.76,95961.14
802,31,2023-12-03,2023-12,Food,603.85,106693.35
803,10,2023-01-10,2023-01,Entertainment,1258.93,75465.73
804,20,2023-06-09,2023-06,Entertainment,860.48,66317.27
805,46,2023-02-22,2023-02,Other,813.76,75250.1
806,4,2023-07-24,2023-07,Shopping,2767.02,92065.51
807,12,2024-09-22,2024-09,Other,200.69,108199.22
808,34,2024-09-30,2024-09,Other,101.62,94864.52
809,15,2024-03-16,2024-03,Health,200.51,71112.91
810,26,2025-02-24,2025-02,Health,1249.44,90697.65
811,23,2023-03-29,2023-03,Education,5116.36,20381.99
812,5,2025-06-07,2025-06,Other,128.58,113088.74
813,1,2024-09-10,2024-09,Health,1227.49,104271.19
814,44,2024-03-27,2024-03,Bills,4050.2,109187.21
815,13,2023-03-24,2023-03,Bills,4594.74,57731.81
816,12,2024-11-21,2024-11,Education,991.09,88701.93
817,26,2025-04-07,2025-04,Bills,3347.2,90385.71
818,10,2023-06-24,2023-06,Education,1418.24,91304.61
819,13,2023-04-11,2023-04,Food,776.23,96103.78
820,17,2024-03-27,2024-03,Health,2869.65,49805.22
821,21,2025-05-01,2025-05,Other,792.73,84414.92
822,42,2023-04-11,2023-04,Education,3242.14,58512.01
823,41,2023-12-21,2023-12,Education,3017.35,40888.27
824,14,2023-08-15,2023-08,Shopping,1235.48,25235.5
825,41,2023-01-13,2023-01,Other,445.68,102217.99
826,31,2025-06-16,2025-06,Food,248.4,85735.35
827,11,2025-04-01,2025-04,Shopping,2664.44,41574.07
828,45,2025-05-04,2025-05,Health,2509.46,49530.15
829,24,2025-02-14,2025-02,Travel,408.4,93859.75
830,28,2023-11-22,2023-11,Other,662.59,59513.09
831,40,2025-04-01,2025-04,Travel,159.57,109021.5
832,43,2023-08-15,2023-08,Other,683.52,102330.94
833,10,2024-07-18,2024-07,Food,287.31,103548.02
834,46,2024-06-08,2024-06,Shopping,1261.46,53734.55
835,22,2025-04-28,2025-04,Education,1184.03,61364.27
836,25,2024-01-22,2024-01,Shopping,1332.01,73093.77
837,24,2024-06-24,2024-06,Travel,305.25,116349.92
838,26,2023-08-18,2023-08,Other,774.19,65491.89
839,16,2024-11-17,2024-11,Entertainment,446.74,33151.83
840,12,2025-03-05,2025-03,Health,2386.35,27638.49
841,47,2025-01-03,2025-01,Education,2522.54,38173.92
842,7,2025-01-05,2025-01,Travel,211.32,97314.19
843,7,2025-01-25,2025-01,Health,2639.07,77064.96
844,16,2024-07-08,2024-07,Education,4146.54,74838.2
845,36,2024-09-14,2024-09,Health,2767.2,74696.33
846,8,2023-08-13,2023-08,Other,625.84,49114.42
847,45,2023-08-02,2023-08,Food,206.63,109945.52
848,29,2024-05-03,2024-05,Travel,565.56,80329.18
849,13,2023-03-20,2023-03,Bills,768.72,87164.23
850,4,2024-08-24,2024-08,Entertainment,1486.78,43915.88
851,32,2024-03-09,2024-03,Bills,3400.66,76129.35
852,22,2023-08-21,2023-08,Travel,162.74,92562.72
853,7,2023-12-28,2023-12,Education,5428.41,104719.44
854,45,2023-12-05,2023-12,Travel,130.83,101112.38
855,40,2023-03-09,2023-03,Travel,263.49,87413.03
856,43,2025-04-12,2025-04,Other,377.93,111748.58
857,24,2024-03-13,2024-03,Shopping,1515.97,109014.11
858,41,2024-11-16,2024-11,Entertainment,233.97,34730.3
859,5,2024-08-18,2024-08,Food,541.65,64767.34
860,33,2024-02-26,2024-02,Food,470.76,44189.33
861,21,2024-07-11,2024-07,Health,489.71,47470.38
862,22,2024-03-21,2024-03,Food,421.77,74657.71
863,13,2023-08-11,2023-08,Entertainment,209.26,36574.98
864,29,2024-06-03,2024-06,Health,994.9,24997.9
865,33,2024-12-21,2024-12,Health,3928.53,99314.29
866,11,2025-05-12,2025-05,Education,1830.87,116062.7
867,16,2024-08-02,2024-08,Shopping,2864.0,119481.93
868,26,2024-03-21,2024-03,Bills,3062.93,45954.18
869,25,2023-10-01,2023-10,Education,3764.59,27308.16
870,18,2023-06-03,2023-06,Shopping,239.73,102939.16
871,29,2024-07-24,2024-07,Shopping,1194.11,89831.12
872,43,2023-09-02,2023-09,Shopping,2868.11,116705.27
873,8,2023-05-21,2023-05,Travel,519.82,97308.9
874,36,2024-05-09,2024-05,Education,1776.22,65823.47
875,17,2023-07-06,2023-07,Bills,4820.76,96357.91
876,29,2023-03-27,2023-03,Other,622.91,103540.78
877,36,2024-09-04,2024-09,Shopping,1255.56,75199.03
878,43,2024-12-28,2024-12,Bills,4136.36,37788.81
879,8,2024-08-25,2024-08,Other,291.13,44580.74
880,29,2024-03-26,2024-03,Entertainment,1357.77,20044.28
881,36,2023-09-22,2023-09,Other,196.12,119008.64
882,34,2024-05-13,2024-05,Entertainment,817.81,71272.02
883,7,2025-01-22,2025-01,Food,544.81,29072.17
884,30,2024-11-05,2024-11,Other,104.82,64436.53
885,26,2024-12-18,2024-12,Entertainment,989.75,119244.23
886,29,2024-11-23,2024-11,Shopping,1204.02,85663.11
887,50,2025-02-07,2025-02,Travel,155.38,111823.91
888,23,2023-09-23,2023-09,Other,847.83,95177.22
889,5,2025-06-08,2025-06,Health,3834.02,34817.79
890,45,2025-01-02,2025-01,Entertainment,732.36,91915.99
891,21,2023-04-09,2023-04,Education,2294.86,103965.97
892,45,2024-11-30,2024-11,Entertainment,730.64,110375.76
893,26,2024-07-05,2024-07,Other,430.89,96310.84
894,23,2025-05-23,2025-05,Entertainment,1350.0,74450.58
895,45,2023-08-09,2023-08,Bills,1648.89,49569.47
